f_property_type,f_neighbourhood,n_days_since_rv,n_days_since_host,n_host_response_rate,n_host_acceptance_rate,n_host_total_listings_count,n_accommodates,n_bedrooms,n_beds,n_number_of_reviews,n_review_scores_rating,n_calculated_host_listings_count,n_reviews_per_month,n_bathrooms,d_superhost,d_profile_pic,d_identity_verified,d_instant_bookable,d_wifi,d_tv,d_refrigerator,d_air_conditioning,d_sound,d_baby,d_beach,d_stove,d_free_parking,d_paid_parking,price,id,neighbourhood_cleansed,property_type,ln_price,n_beds2,ln_bathrooms,ln_number_of_reviews,n_days_since_rv2,n_days_since_host2,n_days_since_host3,n_host_acceptance_rate2,n_host_response_rate2,ln_host_total_listings_count,n_bedrooms2,flag_days_since_rv,flag_review_scores_rating,flag_reviews_per_month,flag_number_of_reviews,flag_host_response_rate,flag_host_acceptance_rate
apartment,Ward 77,719,2039,100,96,1,2,1,1,2,100,1,0.08,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,900,29154451,Ward 77,apartment,6.802394763324311,1,0,1.0986122886681098,516961,4157521,8477185319,9216,10000,0.6931471805599453,1,0,0,0,0,1,1
apartment,Ward 83,798,808,0,0,1,3,0,1,20,95,1,0.75,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,600,29154507,Ward 83,apartment,6.396929655216146,1,0,3.044522437723423,636804,652864,527514112,0,0,0.6931471805599453,0,0,0,0,0,0,0
apartment,Ward 115,777,807,100,96,2,4,2,3,20,92,1,0.77,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,2200,29175142,Ward 115,apartment,7.696212639346407,9,0,3.044522437723423,603729,651249,525557943,9216,10000,1.0986122886681098,4,0,0,0,0,1,1
apartment,Ward 115,792,806,100,94,1,2,0,1,34,91,1,1.29,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,798,29177356,Ward 115,apartment,6.682108597449809,1,0,3.5553480614894135,627264,649636,523606616,8836,10000,0.6931471805599453,0,0,0,0,0,0,0
apartment,Ward 107,767,2983,100,87,88,6,3,4,0,97,75,0.54,3,0,1,1,1,1,1,1,0,0,0,1,1,1,0,3825,29197322,Ward 107,apartment,8.249313746260636,16,1.0986122886681098,0,588289,8898289,26543596087,7569,10000,4.48863636973214,9,1,1,1,1,0,0
apartment,Ward 115,767,805,50,20,2,3,1,3,2,100,4,0.08,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,750,29201563,Ward 115,apartment,6.620073206530356,9,0,1.0986122886681098,588289,648025,521660125,400,2500,1.0986122886681098,1,0,0,0,0,0,0
apartment,Ward 77,738,1949,100,100,1,2,1,1,21,100,1,0.85,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,995,29204890,Ward 77,apartment,6.902742737158593,1,0,3.091042453358316,544644,3798601,7403473349,10000,10000,0.6931471805599453,1,0,0,0,0,0,0
apartment,Ward 115,753,2692,100,98,36,4,2,2,40,99,32,1.59,2,1,1,1,1,1,1,1,1,0,0,0,1,1,0,3625,29231968,Ward 115,apartment,8.195609567288775,4,0.6931471805599453,3.713572066704308,567009,7246864,19508557888,9604,10000,3.6109179126442243,4,0,0,0,0,0,0
apartment,Ward 115,771,2453,100,80,1,2,1,1,8,100,1,0.31,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,761,29237011,Ward 115,apartment,6.634633357861686,1,0,2.1972245773362196,594441,6017209,14760213677,6400,10000,0.6931471805599453,1,0,0,0,0,0,0
apartment,Ward 54,767,804,90,0,0,6,3,3,0,97,1,0.54,3,0,1,0,0,1,1,0,1,0,0,0,0,1,0,2725,29251257,Ward 54,apartment,7.9102237070973445,9,1.0986122886681098,0,588289,646416,519718464,0,8100,0,9,1,1,1,1,0,0
apartment,Ward 115,793,1392,75,100,2,4,2,3,10,100,2,0.38,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,693,29251631,Ward 115,apartment,6.541029999189903,9,0,2.3978952727983707,628849,1937664,2697228288,10000,5625,1.0986122886681098,4,0,0,0,0,0,0
apartment,Ward 54,723,1575,100,96,1,2,1,1,1,80,1,0.04,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1200,29266314,Ward 54,apartment,7.090076835776092,1,0,0.6931471805599453,522729,2480625,3906984375,9216,10000,0.6931471805599453,1,0,0,0,0,1,1
apartment,Ward 77,795,2613,98,99,37,4,2,2,77,94,23,2.9,2,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1900,29267612,Ward 77,apartment,7.549609165154532,4,0.6931471805599453,4.356708826689592,632025,6827769,17840960397,9801,9604,3.6375861597263857,4,0,0,0,0,0,0
apartment,Ward 77,759,2064,100,33,0,3,1,2,11,95,1,0.43,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1100,29268895,Ward 77,apartment,7.003065458786462,4,0,2.4849066497880004,576081,4260096,8792838144,1089,10000,0,1,0,0,0,0,0,0
apartment,Ward 54,770,808,100,100,4,2,0,1,33,96,3,1.28,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,3120,29273973,Ward 54,apartment,8.045588280803528,1,0,3.5263605246161616,592900,652864,527514112,10000,10000,1.6094379124341003,0,0,0,0,0,0,0
apartment,Ward 115,796,803,100,64,1,2,1,1,31,92,1,1.17,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,857,29279516,Ward 115,apartment,6.75343791859778,1,0,3.4657359027997265,633616,644809,517781627,4096,10000,0.6931471805599453,1,0,0,0,0,0,0
apartment,Ward 1,729,804,100,100,1,3,1,2,3,100,1,0.12,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,519,29281403,Ward 1,apartment,6.251903883165888,4,0,1.3862943611198906,531441,646416,519718464,10000,10000,0.6931471805599453,1,0,0,0,0,0,0
apartment,Ward 1,767,801,100,96,1,4,2,1,0,97,1,0.54,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1000,29291730,Ward 1,apartment,6.907755278982137,1,0,0,588289,641601,513922401,9216,10000,0.6931471805599453,4,1,1,1,1,1,1
apartment,Ward 107,714,1610,100,100,10,6,3,4,5,100,9,0.21,2,0,1,1,0,1,1,0,0,0,0,1,0,1,0,3599,29293647,Ward 107,apartment,8.188411308079031,16,0.6931471805599453,1.791759469228055,509796,2592100,4173281000,10000,10000,2.3978952727983707,9,0,0,0,0,0,0
apartment,Ward 23,721,1146,100,100,1,4,2,2,2,90,1,0.08,2,0,1,1,1,1,1,1,0,0,0,0,1,1,0,800,29298541,Ward 23,apartment,6.684611727667927,4,0.6931471805599453,1.0986122886681098,519841,1313316,1505060136,10000,10000,0.6931471805599453,4,0,0,0,0,0,0
apartment,Ward 100,796,1776,100,100,5,2,1,2,2,80,6,0.08,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1104,29300102,Ward 100,apartment,7.00669522683704,4,0,1.0986122886681098,633616,3154176,5601816576,10000,10000,1.791759469228055,1,0,0,0,0,0,0
apartment,Ward 115,551,955,100,75,7,4,1,1,1,100,8,0.05,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,2520,29303072,Ward 115,apartment,7.832014180505469,1,0,0.6931471805599453,303601,912025,870983875,5625,10000,2.0794415416798357,1,0,0,0,0,0,0
apartment,Ward 54,733,2454,100,98,3,4,2,2,29,100,3,1.19,2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,4011,29322407,Ward 54,apartment,8.296795865770052,4,0.6931471805599453,3.4011973816621555,537289,6022116,14778272664,9604,10000,1.3862943611198906,4,0,0,0,0,0,0
apartment,Ward 115,728,2892,100,100,1,4,2,3,32,94,1,1.32,2,0,1,1,0,1,1,1,0,0,1,0,1,1,0,3557,29324022,Ward 115,apartment,8.176672771948455,9,0.6931471805599453,3.4965075614664802,529984,8363664,24187716288,10000,10000,0.6931471805599453,4,0,0,0,0,0,0
apartment,Ward 115,777,2163,100,100,2,2,1,1,65,100,2,2.51,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1092,29326261,Ward 115,apartment,6.9957661563048505,1,0,4.189654742026425,603729,4678569,10119744747,10000,10000,1.0986122886681098,1,0,0,0,0,0,0
apartment,Ward 115,767,1353,75,33,2,4,2,2,0,97,1,0.54,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,2500,29344252,Ward 115,apartment,7.824046010856292,4,0.6931471805599453,0,588289,1830609,2476813977,1089,5625,1.0986122886681098,4,1,1,1,1,0,0
apartment,Ward 115,767,799,100,88,1,2,0,1,30,96,1,1.17,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,676,29347367,Ward 115,apartment,6.516193076042964,1,0,3.4339872044851463,588289,638401,510082399,7744,10000,0.6931471805599453,0,0,0,0,0,0,0
apartment,Ward 115,752,799,95,100,5,2,1,1,37,96,5,1.47,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,2023,29349285,Ward 115,apartment,7.612336837167746,1,0,3.6375861597263857,565504,638401,510082399,10000,9025,1.791759469228055,1,0,0,0,0,0,0
apartment,Ward 115,757,800,100,100,1,4,2,2,31,92,1,1.23,2,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1873,29351168,Ward 115,apartment,7.5352967024440884,4,0.6931471805599453,3.4657359027997265,573049,640000,512000000,10000,10000,0.6931471805599453,4,0,0,0,0,1,0
apartment,Ward 100,722,799,100,0,1,5,2,3,1,100,1,0.04,1.5,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1200,29384218,Ward 100,apartment,7.090076835776092,9,0.4054651081081644,0.6931471805599453,521284,638401,510082399,0,10000,0.6931471805599453,4,0,0,0,0,0,0
apartment,Ward 115,767,799,100,73,1,4,2,2,32,98,2,1.25,2,1,1,1,1,1,1,1,0,0,0,0,1,1,0,2200,29384583,Ward 115,apartment,7.696212639346407,4,0.6931471805599453,3.4965075614664802,588289,638401,510082399,5329,10000,0.6931471805599453,4,0,0,0,0,0,0
apartment,Ward 23,720,798,50,100,1,3,1,1,2,100,1,0.08,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1000,29392214,Ward 23,apartment,6.907755278982137,1,0,1.0986122886681098,518400,636804,508169592,10000,2500,0.6931471805599453,1,0,0,0,0,0,0
apartment,Ward 107,767,3128,97,96,62,5,2,4,0,97,64,0.54,2,0,1,1,1,1,1,1,1,0,0,1,1,1,0,2525,29401975,Ward 107,apartment,7.83399634170946,16,0.6931471805599453,0,588289,9784384,30605553152,9216,9409,4.143134726391533,4,1,1,1,1,0,0
apartment,Ward 54,402,798,100,96,1,4,2,2,2,100,1,0.15,2,0,1,0,0,1,1,1,1,0,0,1,1,1,0,2558,29403624,Ward 54,apartment,7.846980982138788,4,0.6931471805599453,1.0986122886681098,161604,636804,508169592,9216,10000,0.6931471805599453,4,0,0,0,0,0,1
apartment,Ward 100,356,4040,100,96,5,3,1,1,2,90,5,0.17,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,900,29407878,Ward 100,apartment,6.802394763324311,1,0,1.0986122886681098,126736,16321600,65939264000,9216,10000,1.791759469228055,1,0,0,0,0,0,0
apartment,Ward 23,358,1450,25,33,2,4,2,3,2,70,2,0.17,2,0,1,1,0,1,1,1,0,0,0,1,1,1,0,950,29411020,Ward 23,apartment,6.856461984594587,9,0.6931471805599453,1.0986122886681098,128164,2102500,3048625000,1089,625,1.0986122886681098,4,0,0,0,0,0,0
apartment,Ward 23,690,1450,25,33,2,2,2,3,1,100,2,0.04,2,0,1,1,0,1,1,1,0,0,0,0,1,1,0,900,29414845,Ward 23,apartment,6.802394763324311,9,0.6931471805599453,0.6931471805599453,476100,2102500,3048625000,1089,625,1.0986122886681098,4,0,0,0,0,0,0
apartment,Ward 115,731,797,75,100,1,4,2,4,38,92,1,1.56,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1000,29416069,Ward 115,apartment,6.907755278982137,16,0,3.6635616461296463,534361,635209,506261573,10000,5625,0.6931471805599453,4,0,0,0,0,0,0
apartment,Ward 100,767,2241,56,67,7,4,1,1,0,97,6,0.54,2,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1500,29446848,Ward 100,apartment,7.313220387090301,1,0.6931471805599453,0,588289,5022081,11254483521,4489,3136,2.0794415416798357,1,1,1,1,1,0,0
loft,Ward 85,781,801,100,96,1,2,1,1,4,100,1,0.15,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,699,29453163,Ward 85,loft,6.54965074223381,1,0,1.6094379124341003,609961,641601,513922401,9216,10000,0.6931471805599453,1,0,0,0,0,1,1
apartment,Ward 21,605,1264,100,100,1,2,1,1,10,100,1,0.5,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,800,29470398,Ward 21,apartment,6.684611727667927,1,0,2.3978952727983707,366025,1597696,2019487744,10000,10000,0.6931471805599453,1,0,0,0,0,0,0
apartment,Ward 23,736,1723,100,96,1,4,2,2,5,92,1,0.2,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1500,29475776,Ward 23,apartment,7.313220387090301,4,0,1.791759469228055,541696,2968729,5115120067,9216,10000,0.6931471805599453,4,0,0,0,0,1,1
apartment,Ward 109,768,795,100,96,1,2,1,1,4,100,1,0.16,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,400,29481331,Ward 109,apartment,5.991464547107982,1,0,1.6094379124341003,589824,632025,502459875,9216,10000,0.6931471805599453,1,0,0,0,0,1,1
apartment,Ward 23,727,1571,100,100,1,2,1,1,9,100,1,0.37,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,500,29496843,Ward 23,apartment,6.214608098422191,1,0,2.302585092994046,528529,2468041,3877292411,10000,10000,0.6931471805599453,1,0,0,0,0,0,0
apartment,Ward 54,767,2759,100,0,2,4,2,2,0,97,2,0.54,2,0,1,1,0,1,1,0,1,0,0,0,0,1,0,6500,29500763,Ward 54,apartment,8.779557455883728,4,0.6931471805599453,0,588289,7612081,21001731479,0,10000,1.0986122886681098,4,1,1,1,1,0,0
apartment,Ward 100,728,1245,100,100,1,4,2,3,8,95,1,0.33,2,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1200,29501928,Ward 100,apartment,7.090076835776092,9,0.6931471805599453,2.1972245773362196,529984,1550025,1929781125,10000,10000,0.6931471805599453,4,0,0,0,0,0,0
apartment,Ward 23,719,793,10,11,1,4,2,2,12,98,1,0.5,2,0,1,0,1,1,1,1,0,0,0,0,0,1,0,700,29503334,Ward 23,apartment,6.551080335043404,4,0.6931471805599453,2.5649493574615367,516961,628849,498677257,121,100,0.6931471805599453,4,0,0,0,0,0,0
loft,Ward 77,745,1128,100,95,2,2,1,1,41,99,2,1.65,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,900,29504748,Ward 77,loft,6.802394763324311,1,0,3.7376696182833684,555025,1272384,1435249152,9025,10000,1.0986122886681098,1,0,0,0,0,0,0
apartment,Ward 59,721,2078,100,95,7,4,2,2,19,97,12,0.79,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1157,29505015,Ward 59,apartment,7.053585727193677,4,0,2.995732273553991,519841,4318084,8972978552,9025,10000,2.0794415416798357,4,0,0,0,0,0,0
apartment,Ward 4,753,1770,100,96,4,2,0,1,9,100,4,0.36,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,900,29509508,Ward 4,apartment,6.802394763324311,1,0,2.302585092994046,567009,3132900,5545233000,9216,10000,1.6094379124341003,0,0,0,0,0,1,1
apartment,Ward 115,789,1136,100,97,2,4,2,2,37,92,1,1.41,2,0,1,1,0,1,1,1,1,0,1,0,1,1,0,4314,29524378,Ward 115,apartment,8.369620826949102,4,0.6931471805599453,3.6375861597263857,622521,1290496,1466003456,9409,10000,1.0986122886681098,4,0,0,0,0,0,0
apartment,Ward 77,767,1578,100,0,1,2,1,1,0,97,1,0.54,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1000,29525926,Ward 77,apartment,6.907755278982137,1,0,0,588289,2490084,3929352552,0,10000,0.6931471805599453,1,1,1,1,1,1,0
apartment,Ward 74,767,793,100,96,1,2,1,1,0,97,1,0.54,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,3200,29527590,Ward 74,apartment,8.070906088787819,1,0,0,588289,628849,498677257,9216,10000,0.6931471805599453,1,1,1,1,1,1,1
apartment,Ward 115,781,1754,100,100,20,6,3,3,167,96,13,6.41,3,1,1,1,1,1,1,1,1,0,1,0,1,1,0,2921,29527748,Ward 115,apartment,7.979681302387741,9,1.0986122886681098,5.123963979403259,609961,3076516,5396209064,10000,10000,3.044522437723423,9,0,0,0,0,0,0
apartment,Ward 57,754,1627,100,82,1,4,2,2,7,93,1,0.28,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,550,29533490,Ward 57,apartment,6.309918278226516,4,0,2.0794415416798357,568516,2647129,4306878883,6724,10000,0.6931471805599453,4,0,0,0,0,0,0
apartment,Ward 115,791,1684,100,100,4,2,0,1,98,95,2,3.71,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1219,29535475,Ward 115,apartment,7.105786129481271,1,0,4.59511985013459,625681,2835856,4775581504,10000,10000,1.6094379124341003,0,0,0,0,0,0,0
apartment,Ward 113,523,3044,100,94,2,2,1,1,13,95,1,0.74,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,364,29537010,Ward 113,apartment,5.8971538676367405,1,0,2.6390573296152584,273529,9265936,28205509184,8836,10000,1.0986122886681098,1,0,0,0,0,0,0
apartment,Ward 54,715,1945,100,79,6,4,2,2,20,96,8,0.84,2,0,1,1,1,1,1,1,1,0,1,0,1,1,0,4541,29552197,Ward 54,apartment,8.420902531097951,4,0.6931471805599453,3.044522437723423,511225,3783025,7357983625,6241,10000,1.9459101490553132,4,0,0,0,0,0,0
apartment,Ward 115,723,793,100,0,3,4,2,3,1,100,1,0.04,2,0,1,1,0,1,1,0,1,0,0,0,0,1,0,3000,29554897,Ward 115,apartment,8.006367567650246,9,0.6931471805599453,0.6931471805599453,522729,628849,498677257,0,10000,1.3862943611198906,4,0,0,0,0,1,0
apartment,Ward 64,761,884,75,100,1,2,1,1,24,99,1,0.94,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1462,29555382,Ward 64,apartment,7.2875606403097235,1,0,3.2188758248682006,579121,781456,690807104,10000,5625,0.6931471805599453,1,0,0,0,0,0,0
apartment,Ward 55,767,791,100,96,1,2,1,1,0,97,1,0.54,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,900,29556226,Ward 55,apartment,6.802394763324311,1,0,0,588289,625681,494913671,9216,10000,0.6931471805599453,1,1,1,1,1,0,1
apartment,Ward 115,699,2193,100,49,27,6,3,4,33,98,26,1.41,3,1,1,1,0,1,1,0,1,0,0,0,0,1,0,5202,29557073,Ward 115,apartment,8.556798446008598,16,1.0986122886681098,3.5263605246161616,488601,4809249,10546683057,2401,10000,3.332204510175204,9,0,0,0,0,0,0
apartment,Ward 115,634,2058,100,61,18,4,2,2,3,100,19,0.14,2,1,1,1,0,1,1,1,1,0,0,0,1,1,0,2500,29558410,Ward 115,apartment,7.824046010856292,4,0.6931471805599453,1.3862943611198906,401956,4235364,8716379112,3721,10000,2.9444389791664403,4,0,0,0,0,0,0
apartment,Ward 107,690,961,90,100,77,4,2,3,18,89,46,0.78,2,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1900,29565960,Ward 107,apartment,7.549609165154532,9,0.6931471805599453,2.9444389791664403,476100,923521,887503681,10000,8100,4.356708826689592,4,0,0,0,0,0,0
apartment,Ward 23,700,961,90,100,77,4,2,2,4,95,46,0.17,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1696,29565975,Ward 23,apartment,7.4360278163518485,4,0,1.6094379124341003,490000,923521,887503681,10000,8100,4.356708826689592,4,0,0,0,0,0,0
apartment,Ward 55,719,962,90,100,77,3,0,1,4,80,46,0.17,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1959,29566051,Ward 55,apartment,7.580189417944541,1,0,1.6094379124341003,516961,925444,890277128,10000,8100,4.356708826689592,0,0,0,0,0,0,0
apartment,Ward 55,740,962,90,100,77,4,2,4,12,88,46,0.49,2,0,1,1,1,1,1,1,0,0,0,0,1,0,0,2309,29566055,Ward 55,apartment,7.744569809354496,16,0.6931471805599453,2.5649493574615367,547600,925444,890277128,10000,8100,4.356708826689592,4,0,0,0,0,0,0
apartment,Ward 107,683,961,90,100,77,4,2,2,1,100,46,0.04,2,0,1,1,1,1,1,1,0,0,0,0,1,1,0,2704,29566278,Ward 107,apartment,7.902487437162855,4,0.6931471805599453,0.6931471805599453,466489,923521,887503681,10000,8100,4.356708826689592,4,0,0,0,0,0,0
apartment,Ward 77,738,603,100,96,53,4,2,3,23,89,29,0.93,2,0,1,1,1,1,1,1,1,0,0,0,1,1,0,2450,29578598,Ward 77,apartment,7.803843303538772,9,0.6931471805599453,3.1780538303479458,544644,363609,219256227,9216,10000,3.9889840465642745,4,0,0,0,0,1,1
apartment,Ward 54,742,790,100,100,1,4,2,2,32,89,1,1.29,2,0,1,1,1,1,1,1,1,0,0,0,1,1,0,3900,29579201,Ward 54,apartment,8.268731832117737,4,0.6931471805599453,3.4965075614664802,550564,624100,493039000,10000,10000,0.6931471805599453,4,0,0,0,0,0,0
apartment,Ward 115,691,1291,0,96,2,2,1,1,8,93,2,0.35,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,3850,29583451,Ward 115,apartment,8.25582842728183,1,0,2.1972245773362196,477481,1666681,2151685171,9216,0,1.0986122886681098,1,0,0,0,0,0,0
apartment,Ward 115,671,1291,0,96,2,4,2,3,6,83,2,0.27,2,1,1,0,0,1,1,1,1,0,0,0,1,1,0,4800,29583455,Ward 115,apartment,8.476371196895983,9,0.6931471805599453,1.9459101490553132,450241,1666681,2151685171,9216,0,1.0986122886681098,4,0,0,0,0,0,0
apartment,Ward 115,752,2740,100,100,2,4,2,2,43,97,1,1.71,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1000,29603339,Ward 115,apartment,6.907755278982137,4,0,3.784189633918261,565504,7507600,20570824000,10000,10000,1.0986122886681098,4,0,0,0,0,0,0
apartment,Ward 54,767,2838,100,67,2,6,3,4,0,97,2,0.54,2,0,1,1,0,1,1,0,0,0,0,0,0,1,0,4000,29603823,Ward 54,apartment,8.294049640102028,16,0.6931471805599453,0,588289,8054244,22857944472,4489,10000,1.0986122886681098,9,1,1,1,1,0,0
apartment,Ward 59,767,790,100,100,1,2,2,2,0,97,1,0.54,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,950,29604279,Ward 59,apartment,6.856461984594587,4,0,0,588289,624100,493039000,10000,10000,0.6931471805599453,4,1,1,1,1,1,0
loft,Ward 59,724,1114,100,100,1,2,1,1,5,92,1,0.21,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,600,29621469,Ward 59,loft,6.396929655216146,1,0,1.791759469228055,524176,1240996,1382469544,10000,10000,0.6931471805599453,1,0,0,0,0,1,0
apartment,Ward 100,767,799,100,96,2,2,1,1,0,97,2,0.54,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1000,29627096,Ward 100,apartment,6.907755278982137,1,0,0,588289,638401,510082399,9216,10000,1.0986122886681098,1,1,1,1,1,1,1
apartment,Ward 115,784,1312,100,100,1,2,0,1,40,99,1,1.53,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,950,29628156,Ward 115,apartment,6.856461984594587,1,0,3.713572066704308,614656,1721344,2258403328,10000,10000,0.6931471805599453,0,0,0,0,0,1,0
apartment,Ward 77,690,2387,100,100,1,2,1,1,18,97,1,0.78,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,700,29632493,Ward 77,apartment,6.551080335043404,1,0,2.9444389791664403,476100,5697769,13600574603,10000,10000,0.6931471805599453,1,0,0,0,0,1,0
apartment,Ward 74,728,788,83,100,3,4,2,2,12,97,3,0.49,2,1,1,0,1,1,1,0,0,0,0,0,0,1,0,2300,29645055,Ward 74,apartment,7.7406644019172415,4,0.6931471805599453,2.5649493574615367,529984,620944,489303872,10000,6889,1.3862943611198906,4,0,0,0,0,0,0
apartment,Ward 83,747,788,100,100,2,6,3,4,10,100,1,0.4,3,0,1,0,0,1,1,1,0,0,0,1,1,1,0,3000,29649057,Ward 83,apartment,8.006367567650246,16,1.0986122886681098,2.3978952727983707,558009,620944,489303872,10000,10000,1.0986122886681098,9,0,0,0,0,1,0
apartment,Ward 100,432,1446,100,67,2,2,1,1,1,100,1,0.07,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,900,29649824,Ward 100,apartment,6.802394763324311,1,0,0.6931471805599453,186624,2090916,3023464536,4489,10000,1.0986122886681098,1,0,0,0,0,1,0
apartment,Ward 115,754,958,99,99,13,2,1,1,64,97,12,2.54,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1514,29663333,Ward 115,apartment,7.322510433997394,1,0,4.174387269895637,568516,917764,879217912,9801,9801,2.6390573296152584,1,0,0,0,0,0,0
apartment,Ward 115,757,787,100,82,1,4,2,3,29,86,1,1.15,2,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1147,29668968,Ward 115,apartment,7.044905117129371,9,0.6931471805599453,3.4011973816621555,573049,619369,487443403,6724,10000,0.6931471805599453,4,0,0,0,0,0,0
apartment,Ward 83,767,1028,50,96,1,3,2,3,0,97,1,0.54,2,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1500,29669577,Ward 83,apartment,7.313220387090301,9,0.6931471805599453,0,588289,1056784,1086373952,9216,2500,0.6931471805599453,4,1,1,1,1,0,1
apartment,Ward 115,774,2956,100,96,3,4,2,2,26,99,1,1.01,2.5,0,1,0,1,1,1,1,0,0,0,1,1,1,0,803,29670490,Ward 115,apartment,6.688354713946762,4,0.9162907318741551,3.295836866004329,599076,8737936,25829338816,9216,10000,1.3862943611198906,4,0,0,0,0,0,0
apartment,Ward 54,774,1135,100,100,1,4,2,2,12,90,1,0.46,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1900,29672206,Ward 54,apartment,7.549609165154532,4,0,2.5649493574615367,599076,1288225,1462135375,10000,10000,0.6931471805599453,4,0,0,0,0,0,0
serviced_apartment,Ward 77,228,1440,100,100,2,4,2,2,1,100,2,0.13,2,0,1,1,0,1,1,1,1,0,0,1,1,1,0,3570,29674895,Ward 77,serviced_apartment,8.180320874773685,4,0.6931471805599453,0.6931471805599453,51984,2073600,2985984000,10000,10000,1.0986122886681098,4,0,0,0,0,0,0
apartment,Ward 54,759,786,17,100,1,2,0,1,19,98,1,0.75,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1600,29679454,Ward 54,apartment,7.3777589082278725,1,0,2.995732273553991,576081,617796,485587656,10000,289,0.6931471805599453,0,0,0,0,0,0,0
apartment,Ward 54,769,786,100,100,2,2,0,1,25,85,2,0.97,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1600,29692094,Ward 54,apartment,7.3777589082278725,1,0,3.258096538021482,591361,617796,485587656,10000,10000,1.0986122886681098,0,0,0,0,0,0,0
apartment,Ward 115,776,1754,100,99,39,4,2,2,47,97,32,1.81,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,3000,29692155,Ward 115,apartment,8.006367567650246,4,0,3.871201010907891,602176,3076516,5396209064,9801,10000,3.6888794541139363,4,0,0,0,0,0,0
apartment,Ward 77,757,1532,71,82,1,4,2,2,87,97,1,3.44,2,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1954,29692826,Ward 77,apartment,7.577633832602728,4,0.6931471805599453,4.477336814478207,573049,2347024,3595640768,6724,5041,0.6931471805599453,4,0,0,0,0,0,0
apartment,Ward 115,716,2838,100,96,42,2,0,1,5,80,30,0.21,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1400,29700715,Ward 115,apartment,7.24422751560335,1,0,1.791759469228055,512656,8054244,22857944472,9216,10000,3.7612001156935624,0,0,0,0,0,0,0
